job_id,job_title,required_skills,rule_ai_tag,rule_reason
AI00937,Principal Data Scientist,"MLOps, Linux, Hadoop, PyTorch, Computer Vision",1,Data Scientist with ML skills
AI00941,AI Software Engineer,"Tableau, Java, Linux, Python, Azure",1,规则匹配: AI Software Engineer
AI00942,AI Software Engineer,"TensorFlow, Spark, Computer Vision",1,规则匹配: AI Software Engineer
AI00951,AI Architect,"Python, MLOps, SQL, Hadoop, GCP",1,规则匹配: AI Architect
AI00954,AI Consultant,"MLOps, Mathematics, TensorFlow",0,规则匹配: AI Consultant
AI00955,AI Specialist,"Deep Learning, Python, Hadoop, MLOps",1,规则匹配: AI Specialist
AI00958,AI Software Engineer,"SQL, Mathematics, MLOps",1,规则匹配: AI Software Engineer
AI00963,AI Software Engineer,"Linux, Azure, Scala, Statistics",1,规则匹配: AI Software Engineer
AI00964,AI Architect,"MLOps, GCP, PyTorch, Linux, Hadoop",1,规则匹配: AI Architect
AI00968,AI Architect,"Tableau, Java, Computer Vision",1,规则匹配: AI Architect
AI00970,Principal Data Scientist,"GCP, Hadoop, R",1,Data Scientist default
AI00976,AI Architect,"Kubernetes, Git, Linux, Deep Learning, GCP",1,规则匹配: AI Architect
AI00978,AI Specialist,"Tableau, NLP, Hadoop, R, Computer Vision",1,规则匹配: AI Specialist
AI00979,AI Product Manager,"SQL, Tableau, PyTorch, Computer Vision, AWS",0,规则匹配: AI Product Manager
AI00980,AI Software Engineer,"Git, Tableau, Python, MLOps",1,规则匹配: AI Software Engineer
AI00982,AI Software Engineer,"Computer Vision, Spark, NLP, Kubernetes",1,规则匹配: AI Software Engineer
AI00987,Principal Data Scientist,"SQL, MLOps, Scala",1,Data Scientist with ML skills
AI01005,AI Specialist,"Git, Python, AWS",1,规则匹配: AI Specialist
AI01006,AI Specialist,"Data Visualization, SQL, Azure, AWS, Python",1,规则匹配: AI Specialist
AI01007,Principal Data Scientist,"SQL, R, Azure, Hadoop, Kubernetes",1,Data Scientist default
AI01010,AI Software Engineer,"Hadoop, R, PyTorch, Linux",1,规则匹配: AI Software Engineer
AI01011,AI Consultant,"Hadoop, Git, Docker, Python",0,规则匹配: AI Consultant
AI01012,AI Specialist,"Computer Vision, PyTorch, TensorFlow, Azure",1,规则匹配: AI Specialist
AI01017,AI Product Manager,"Tableau, Azure, Scala, Spark",0,规则匹配: AI Product Manager
AI01027,AI Architect,"SQL, TensorFlow, MLOps, Computer Vision",1,规则匹配: AI Architect
AI01030,AI Product Manager,"SQL, R, MLOps, Deep Learning, Statistics",0,规则匹配: AI Product Manager
AI01034,AI Consultant,"Linux, SQL, Scala",0,规则匹配: AI Consultant
AI01039,AI Architect,"Data Visualization, Scala, Computer Vision",1,规则匹配: AI Architect
AI01042,AI Software Engineer,"SQL, TensorFlow, Data Visualization, Azure",1,规则匹配: AI Software Engineer
AI01045,Principal Data Scientist,"R, Deep Learning, SQL",1,Data Scientist with ML skills
AI01053,AI Product Manager,"Spark, R, Python",0,规则匹配: AI Product Manager
AI01056,Principal Data Scientist,"Kubernetes, Hadoop, TensorFlow, Linux, Azure",1,Data Scientist with ML skills
AI01058,Principal Data Scientist,"Git, Kubernetes, Python, TensorFlow",1,Data Scientist with ML skills
AI01060,AI Product Manager,"Git, PyTorch, Java",0,规则匹配: AI Product Manager
AI01061,AI Architect,"PyTorch, Scala, Deep Learning, Mathematics",1,规则匹配: AI Architect
AI01063,AI Product Manager,"SQL, NLP, MLOps, Linux",0,规则匹配: AI Product Manager
AI01072,AI Software Engineer,"Kubernetes, Spark, TensorFlow, R",1,规则匹配: AI Software Engineer
AI01073,AI Consultant,"Statistics, SQL, PyTorch, Azure, Java",0,规则匹配: AI Consultant
AI01077,AI Specialist,"SQL, PyTorch, Tableau, Computer Vision, Spark",1,规则匹配: AI Specialist
AI01079,Principal Data Scientist,"Azure, Java, GCP, Scala",1,Data Scientist default
AI01081,AI Software Engineer,"Mathematics, TensorFlow, Scala, Deep Learning",1,规则匹配: AI Software Engineer
AI01083,Principal Data Scientist,"Linux, Deep Learning, R, Statistics",1,Data Scientist with ML skills
AI01086,AI Architect,"Python, Scala, AWS, Docker, Linux",1,规则匹配: AI Architect
AI01087,AI Consultant,"Linux, Deep Learning, Data Visualization, GCP, MLOps",0,规则匹配: AI Consultant
AI01092,AI Consultant,"Hadoop, R, Data Visualization, Docker",0,规则匹配: AI Consultant
AI01094,AI Architect,"Deep Learning, Java, SQL",1,规则匹配: AI Architect
AI01099,AI Architect,"Azure, Tableau, Python",1,规则匹配: AI Architect
AI01104,AI Specialist,"Scala, TensorFlow, Tableau",1,规则匹配: AI Specialist
AI01107,AI Product Manager,"Git, Deep Learning, R",0,规则匹配: AI Product Manager
AI01109,AI Consultant,"Git, SQL, Deep Learning, Docker, R",0,规则匹配: AI Consultant
AI01112,AI Consultant,"Azure, PyTorch, Deep Learning",0,规则匹配: AI Consultant
AI01130,AI Specialist,"SQL, R, Statistics",1,规则匹配: AI Specialist
AI01134,AI Consultant,"Python, Spark, Java",0,规则匹配: AI Consultant
AI01135,AI Product Manager,"Java, R, SQL, Kubernetes",0,规则匹配: AI Product Manager
AI01137,AI Software Engineer,"Data Visualization, TensorFlow, PyTorch",1,规则匹配: AI Software Engineer
AI01138,AI Product Manager,"R, PyTorch, Linux",0,规则匹配: AI Product Manager
AI01140,AI Consultant,"Azure, R, Scala",0,规则匹配: AI Consultant
AI01143,AI Architect,"R, MLOps, Spark",1,规则匹配: AI Architect
AI01145,AI Specialist,"Scala, Python, Deep Learning, Mathematics",1,规则匹配: AI Specialist
AI01146,AI Architect,"Python, Azure, SQL, NLP, Java",1,规则匹配: AI Architect
AI01151,AI Specialist,"AWS, Statistics, Mathematics",1,规则匹配: AI Specialist
AI01152,AI Software Engineer,"SQL, GCP, Data Visualization, Kubernetes",1,规则匹配: AI Software Engineer
AI01154,AI Consultant,"R, Python, Computer Vision, Deep Learning",0,规则匹配: AI Consultant
AI01155,AI Product Manager,"Tableau, PyTorch, Java, NLP, MLOps",0,规则匹配: AI Product Manager
AI01157,AI Product Manager,"Azure, Computer Vision, Java, Data Visualization, Hadoop",0,规则匹配: AI Product Manager
AI01158,AI Software Engineer,"NLP, Tableau, Scala",1,规则匹配: AI Software Engineer
AI01162,AI Architect,"Docker, Hadoop, Python, Linux, TensorFlow",1,规则匹配: AI Architect
AI01166,AI Specialist,"GCP, SQL, NLP, Deep Learning",1,规则匹配: AI Specialist
AI01169,AI Consultant,"PyTorch, AWS, Statistics, TensorFlow",0,规则匹配: AI Consultant
AI01170,Principal Data Scientist,"GCP, PyTorch, TensorFlow, Kubernetes, Statistics",1,Data Scientist with ML skills
AI01173,AI Product Manager,"Python, Git, Docker, Linux",0,规则匹配: AI Product Manager
AI01175,AI Specialist,"PyTorch, Data Visualization, Scala, Docker, TensorFlow",1,规则匹配: AI Specialist
AI01178,Principal Data Scientist,"Mathematics, Statistics, Docker",1,Data Scientist default
AI01181,AI Specialist,"Computer Vision, Spark, Statistics, Mathematics",1,规则匹配: AI Specialist
AI01182,AI Architect,"AWS, Python, Azure, Statistics",1,规则匹配: AI Architect
AI01184,AI Software Engineer,"Statistics, Scala, Kubernetes, AWS, Git",1,规则匹配: AI Software Engineer
AI01186,AI Consultant,"Hadoop, Docker, Linux, Kubernetes",0,规则匹配: AI Consultant
AI01190,AI Specialist,"Kubernetes, SQL, Data Visualization",1,规则匹配: AI Specialist
AI01192,AI Specialist,"Azure, AWS, Data Visualization, Computer Vision, Python",1,规则匹配: AI Specialist
AI01194,AI Architect,"Docker, SQL, NLP, PyTorch, Kubernetes",1,规则匹配: AI Architect
AI01195,AI Architect,"Hadoop, Scala, Azure, Computer Vision, Python",1,规则匹配: AI Architect
AI01197,AI Architect,"Python, Linux, Spark, SQL, Statistics",1,规则匹配: AI Architect
AI01198,AI Software Engineer,"PyTorch, Azure, Scala, Data Visualization",1,规则匹配: AI Software Engineer
AI01199,Principal Data Scientist,"Hadoop, Spark, MLOps, Statistics",1,Data Scientist with ML skills
AI01201,AI Specialist,"Azure, Scala, Statistics",1,规则匹配: AI Specialist
AI01205,AI Consultant,"Docker, Python, Deep Learning",0,规则匹配: AI Consultant
AI01210,AI Consultant,"PyTorch, Linux, Java, Data Visualization, GCP",0,规则匹配: AI Consultant
AI01212,AI Software Engineer,"Computer Vision, Java, GCP, Spark",1,规则匹配: AI Software Engineer
AI01220,AI Product Manager,"Scala, R, SQL, Java, Computer Vision",0,规则匹配: AI Product Manager
AI01222,Principal Data Scientist,"AWS, Tableau, Scala, PyTorch, Computer Vision",1,Data Scientist with ML skills
AI01223,AI Architect,"Scala, Git, Python, Spark, SQL",1,规则匹配: AI Architect
AI01225,AI Product Manager,"Azure, TensorFlow, Git, GCP",0,规则匹配: AI Product Manager
AI01227,AI Architect,"Spark, PyTorch, Python, GCP",1,规则匹配: AI Architect
AI01229,Principal Data Scientist,"Git, Deep Learning, Python, Hadoop, Mathematics",1,Data Scientist with ML skills
AI01232,AI Consultant,"PyTorch, Python, Mathematics, Deep Learning, Java",0,规则匹配: AI Consultant
AI01234,AI Consultant,"TensorFlow, Azure, Mathematics, Statistics, Computer Vision",0,规则匹配: AI Consultant
AI01235,AI Consultant,"Git, Python, Mathematics, Statistics, TensorFlow",0,规则匹配: AI Consultant
AI01238,AI Product Manager,"Scala, SQL, Statistics, Deep Learning",0,规则匹配: AI Product Manager
AI01239,AI Specialist,"Python, Kubernetes, Data Visualization, TensorFlow, Scala",1,规则匹配: AI Specialist
AI01244,Principal Data Scientist,"Java, MLOps, R, Kubernetes",1,Data Scientist with ML skills
AI01246,Principal Data Scientist,"Deep Learning, Hadoop, Python",1,Data Scientist with ML skills
AI01247,AI Software Engineer,"Hadoop, AWS, Python, GCP",1,规则匹配: AI Software Engineer
AI01258,AI Product Manager,"SQL, R, Kubernetes, Linux",0,规则匹配: AI Product Manager
AI01259,Principal Data Scientist,"GCP, Python, Java, SQL",1,Data Scientist default
AI01260,AI Software Engineer,"Python, Hadoop, TensorFlow",1,规则匹配: AI Software Engineer
AI01263,AI Product Manager,"Scala, NLP, SQL, PyTorch",0,规则匹配: AI Product Manager
AI01265,Principal Data Scientist,"AWS, Azure, Hadoop",1,Data Scientist default
AI01268,AI Specialist,"R, Computer Vision, Hadoop, SQL",1,规则匹配: AI Specialist
AI01269,AI Consultant,"Mathematics, NLP, Kubernetes",0,规则匹配: AI Consultant
AI01274,AI Software Engineer,"GCP, Data Visualization, Hadoop",1,规则匹配: AI Software Engineer
AI01277,AI Product Manager,"AWS, GCP, Data Visualization, Statistics, Python",0,规则匹配: AI Product Manager
AI01278,AI Consultant,"Spark, Scala, NLP",0,规则匹配: AI Consultant
AI01280,AI Software Engineer,"Python, TensorFlow, PyTorch",1,规则匹配: AI Software Engineer
AI01281,AI Specialist,"SQL, Git, Statistics, PyTorch, AWS",1,规则匹配: AI Specialist
AI01284,Principal Data Scientist,"Python, Hadoop, NLP, Mathematics, GCP",1,Data Scientist with ML skills
AI01285,AI Software Engineer,"Git, Computer Vision, Hadoop, MLOps, Python",1,规则匹配: AI Software Engineer
AI01286,AI Architect,"TensorFlow, Linux, NLP, Git",1,规则匹配: AI Architect
AI01287,AI Product Manager,"GCP, TensorFlow, Computer Vision, Python",0,规则匹配: AI Product Manager
AI01294,Principal Data Scientist,"Linux, TensorFlow, NLP",1,Data Scientist with ML skills
AI01296,AI Architect,"Spark, Computer Vision, SQL",1,规则匹配: AI Architect
AI01308,Principal Data Scientist,"Git, NLP, TensorFlow, R",1,Data Scientist with ML skills
AI01310,AI Product Manager,"NLP, Computer Vision, Statistics, Deep Learning, Tableau",0,规则匹配: AI Product Manager
AI01313,AI Software Engineer,"Scala, NLP, Data Visualization, Java",1,规则匹配: AI Software Engineer
AI01315,Principal Data Scientist,"MLOps, Linux, Deep Learning, TensorFlow, PyTorch",1,Data Scientist with ML skills
AI01319,AI Consultant,"Spark, Hadoop, Python, NLP, Git",0,规则匹配: AI Consultant
AI01320,AI Architect,"GCP, Linux, Kubernetes, Scala, Azure",1,规则匹配: AI Architect
AI01321,AI Architect,"SQL, PyTorch, Linux",1,规则匹配: AI Architect
AI01324,AI Software Engineer,"Java, Tableau, Computer Vision, TensorFlow, Kubernetes",1,规则匹配: AI Software Engineer
AI01325,AI Specialist,"SQL, Docker, Python, Java",1,规则匹配: AI Specialist
AI01327,AI Consultant,"Computer Vision, SQL, Hadoop",0,规则匹配: AI Consultant
AI01329,AI Architect,"AWS, PyTorch, TensorFlow, Linux",1,规则匹配: AI Architect
AI01331,AI Specialist,"Data Visualization, SQL, Git, Mathematics",1,规则匹配: AI Specialist
AI01340,AI Software Engineer,"Git, Java, Linux, SQL, Mathematics",1,规则匹配: AI Software Engineer
AI01342,AI Software Engineer,"AWS, TensorFlow, Computer Vision",1,规则匹配: AI Software Engineer
AI01343,AI Architect,"Scala, Java, Mathematics",1,规则匹配: AI Architect
AI01345,AI Consultant,"AWS, Kubernetes, Statistics, Tableau",0,规则匹配: AI Consultant
AI01346,AI Consultant,"R, Statistics, SQL, Kubernetes, GCP",0,规则匹配: AI Consultant
AI01347,AI Software Engineer,"Java, Git, Computer Vision, Mathematics",1,规则匹配: AI Software Engineer
AI01348,AI Consultant,"SQL, PyTorch, TensorFlow, Hadoop",0,规则匹配: AI Consultant
AI01349,AI Product Manager,"Java, AWS, Git, Spark",0,规则匹配: AI Product Manager
AI01351,AI Software Engineer,"PyTorch, Statistics, Linux",1,规则匹配: AI Software Engineer
AI01361,AI Specialist,"Spark, Kubernetes, Scala",1,规则匹配: AI Specialist
AI01363,AI Product Manager,"Git, Data Visualization, NLP",0,规则匹配: AI Product Manager
AI01365,AI Product Manager,"MLOps, GCP, Kubernetes",0,规则匹配: AI Product Manager
AI01366,AI Consultant,"SQL, MLOps, Kubernetes, Hadoop",0,规则匹配: AI Consultant
AI01368,AI Software Engineer,"Deep Learning, Linux, Python, Docker, Git",1,规则匹配: AI Software Engineer
AI01383,AI Specialist,"SQL, Python, Statistics, GCP",1,规则匹配: AI Specialist
AI01384,AI Product Manager,"GCP, Deep Learning, AWS, Spark, Tableau",0,规则匹配: AI Product Manager
AI01385,AI Architect,"SQL, PyTorch, AWS, Java",1,规则匹配: AI Architect
AI01389,AI Consultant,"Linux, Kubernetes, MLOps, TensorFlow",0,规则匹配: AI Consultant
AI01391,AI Software Engineer,"Tableau, MLOps, Deep Learning",1,规则匹配: AI Software Engineer
AI01396,AI Specialist,"Spark, TensorFlow, PyTorch, Mathematics, Git",1,规则匹配: AI Specialist
AI01397,AI Consultant,"Data Visualization, Linux, Azure",0,规则匹配: AI Consultant
AI01398,AI Consultant,"GCP, Python, Spark, NLP, Kubernetes",0,规则匹配: AI Consultant
AI01399,Principal Data Scientist,"Linux, MLOps, Spark, SQL, Azure",1,Data Scientist with ML skills
AI01400,AI Architect,"Kubernetes, Java, Azure, GCP",1,规则匹配: AI Architect
AI01405,AI Consultant,"Deep Learning, SQL, PyTorch",0,规则匹配: AI Consultant
AI01415,AI Specialist,"Linux, Azure, Computer Vision, R",1,规则匹配: AI Specialist
AI01420,AI Product Manager,"Data Visualization, Linux, Computer Vision, SQL",0,规则匹配: AI Product Manager
AI01423,Principal Data Scientist,"Java, PyTorch, R",1,Data Scientist with ML skills
AI01425,AI Software Engineer,"SQL, PyTorch, Kubernetes, R, TensorFlow",1,规则匹配: AI Software Engineer
AI01427,AI Architect,"Deep Learning, Spark, Data Visualization",1,规则匹配: AI Architect
AI01430,AI Consultant,"GCP, Python, NLP, Deep Learning",0,规则匹配: AI Consultant
AI01432,AI Product Manager,"R, Tableau, Kubernetes, Computer Vision",0,规则匹配: AI Product Manager
AI01439,AI Specialist,"Docker, Scala, Git, R, MLOps",1,规则匹配: AI Specialist
AI01447,Principal Data Scientist,"Tableau, Hadoop, Statistics, Mathematics",0,Data Scientist BI/reporting only
AI01451,Principal Data Scientist,"MLOps, AWS, Azure, Deep Learning",1,Data Scientist with ML skills
AI01453,AI Product Manager,"Azure, SQL, Data Visualization",0,规则匹配: AI Product Manager
AI01454,AI Architect,"Spark, R, Java, Hadoop",1,规则匹配: AI Architect
AI01455,AI Product Manager,"MLOps, Git, R",0,规则匹配: AI Product Manager
AI01458,AI Consultant,"Kubernetes, Hadoop, Computer Vision",0,规则匹配: AI Consultant
AI01465,AI Software Engineer,"Tableau, PyTorch, SQL, Spark, Hadoop",1,规则匹配: AI Software Engineer
AI01467,AI Specialist,"Kubernetes, Computer Vision, Python, TensorFlow, Deep Learning",1,规则匹配: AI Specialist
AI01471,Principal Data Scientist,"SQL, Java, Docker, GCP, Linux",1,Data Scientist default
AI01475,AI Product Manager,"Deep Learning, Linux, SQL, Azure",0,规则匹配: AI Product Manager
AI01478,AI Architect,"Mathematics, MLOps, Hadoop, Docker",1,规则匹配: AI Architect
AI01483,AI Specialist,"Git, AWS, TensorFlow",1,规则匹配: AI Specialist
AI01486,AI Specialist,"Python, Azure, Statistics",1,规则匹配: AI Specialist
AI01487,Principal Data Scientist,"Computer Vision, Statistics, Tableau, Data Visualization",1,Data Scientist with ML skills
AI01488,AI Software Engineer,"Java, Kubernetes, SQL, AWS, Docker",1,规则匹配: AI Software Engineer
AI01489,AI Product Manager,"Docker, NLP, Tableau, Statistics",0,规则匹配: AI Product Manager
AI01495,Principal Data Scientist,"Computer Vision, AWS, Git, PyTorch, Data Visualization",1,Data Scientist with ML skills
AI01497,AI Specialist,"Spark, Python, Kubernetes",1,规则匹配: AI Specialist
AI01503,Principal Data Scientist,"Tableau, Python, TensorFlow",1,Data Scientist with ML skills
AI01505,AI Software Engineer,"Deep Learning, Linux, Data Visualization",1,规则匹配: AI Software Engineer
AI01509,AI Software Engineer,"Python, TensorFlow, Docker",1,规则匹配: AI Software Engineer
AI01510,AI Product Manager,"Scala, Java, Linux, MLOps, Statistics",0,规则匹配: AI Product Manager
AI01511,AI Software Engineer,"Spark, Docker, Java",1,规则匹配: AI Software Engineer
AI01523,AI Product Manager,"Python, Kubernetes, Computer Vision, Azure, Linux",0,规则匹配: AI Product Manager
AI01529,AI Software Engineer,"TensorFlow, Linux, Tableau, Data Visualization",1,规则匹配: AI Software Engineer
AI01532,Principal Data Scientist,"Java, Kubernetes, GCP, MLOps, Tableau",1,Data Scientist with ML skills
